date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2018-10-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,13250.0,23.2456
2018-10-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,6600.0,11.5789
2018-10-15,Shabelle Hoose,Qoryooley,Qorioley,1.78,44.53,cereals and tubers,Maize (white),KG,actual,Retail,SOS,3450.0,6.0526
2018-10-15,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,19000.0,33.3333
2018-10-15,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,24500.0,42.9825
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Maize (white),KG,actual,Retail,SOS,4500.0,7.8947
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Pasta,KG,actual,Retail,SOS,9500.0,16.6667
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6900.0,12.1053
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,4250.0,7.4561
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,5500.0,9.6491
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,6400.0,11.2281
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,100000.0,175.4386
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,milk and dairy,Milk (camel),L,actual,Retail,SOS,16000.0,28.0702
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,10000.0,17.5439
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Fuel (diesel),L,actual,Retail,SOS,7500.0,13.1579
2018-10-15,Togdheer,Burco,Burco,9.52749,45.537472,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,15000.0,26.3158
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Maize (white),KG,actual,Retail,SOS,5000.0,8.7719
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Pasta,KG,actual,Retail,SOS,8400.0,14.7368
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,7200.0,12.6316
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,4200.0,7.3684
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,4375.0,7.6754
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,5400.0,9.4737
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,52000.0,91.2281
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,milk and dairy,Milk (camel),L,actual,Retail,SOS,9300.0,16.3158
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,10000.0,17.5439
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,non-food,Fuel (diesel),L,actual,Retail,SOS,7100.0,12.4561
2018-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,18000.0,31.5789
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Maize (white),KG,actual,Retail,SOS,4200.0,7.3684
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Pasta,KG,actual,Retail,SOS,8000.0,14.0351
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6200.0,10.8772
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,3000.0,5.2632
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,3900.0,6.8421
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,5000.0,8.7719
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,56000.0,98.2456
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,milk and dairy,Milk (camel),L,actual,Retail,SOS,10100.0,17.7193
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,10000.0,17.5439
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,non-food,Fuel (diesel),L,actual,Retail,SOS,8700.0,15.2632
2018-11-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,11500.0,20.1754
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,cereals and tubers,Maize (white),KG,actual,Retail,SOS,15000.0,26.3158
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,cereals and tubers,Pasta,KG,actual,Retail,SOS,22900.0,40.1754
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,19700.0,34.5614
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,16500.0,28.9474
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,19250.0,33.7719
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,160100.0,280.8772
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,milk and dairy,Milk (camel),L,actual,Retail,SOS,56300.0,98.7719
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,23000.0,40.3509
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,non-food,Fuel (diesel),L,actual,Retail,SOS,34500.0,60.5263
2018-11-15,Bakool,Xudur,Xudur,4.123030185699463,43.89012145996094,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,33500.0,58.7719
2018-11-15,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Maize (white),KG,actual,Retail,SOS,6600.0,11.5789
2018-11-15,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,11750.0,20.614
2018-11-15,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7300.0,12.807
2018-11-15,Banadir,Banadir,Bakaara,2.048031,45.32,milk and dairy,"Milk (cow, fresh)",L,actual,Retail,SOS,15000.0,26.3158
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7000.0,12.2807
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Pasta,KG,actual,Retail,SOS,20000.0,35.0877
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,12700.0,22.2807
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,8000.0,14.0351
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,8000.0,14.0351
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,12000.0,21.0526
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,110800.0,194.386
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,milk and dairy,Milk (camel),L,actual,Retail,SOS,23300.0,40.8772
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,24000.0,42.1053
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,non-food,Fuel (diesel),L,actual,Retail,SOS,14000.0,24.5614
2018-11-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,24000.0,42.1053
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Maize (white),KG,actual,Retail,SOS,31400.0,55.0877
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Pasta,KG,actual,Retail,SOS,21300.0,37.3684
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,16000.0,28.0702
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,31200.0,54.7368
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,29500.0,51.7544
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,15000.0,26.3158
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,141300.0,247.8947
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,milk and dairy,Milk (camel),L,actual,Retail,SOS,63600.0,111.5789
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,32800.0,57.5439
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Fuel (diesel),L,actual,Retail,SOS,19500.0,34.2105
2018-11-15,Bari,Bossaso,Bossaso,11.26,49.18,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,33000.0,57.8947
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Maize (white),KG,actual,Retail,SOS,40000.0,70.1754
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Pasta,KG,actual,Retail,SOS,30000.0,52.6316
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20000.0,35.0877
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,36000.0,63.1579
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,39750.0,69.7368
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,20000.0,35.0877
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,290000.0,508.7719
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,milk and dairy,Milk (camel),L,actual,Retail,SOS,47000.0,82.4561
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,33500.0,58.7719
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,non-food,Fuel (diesel),L,actual,Retail,SOS,23000.0,40.3509
2018-11-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,40000.0,70.1754
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Maize (white),KG,actual,Retail,SOS,3900.0,6.8421
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Pasta,KG,actual,Retail,SOS,18000.0,31.5789
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,14500.0,25.4386
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,3900.0,6.8421
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,4400.0,7.7193
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,16000.0,28.0702
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,103700.0,181.9298
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,milk and dairy,Milk (camel),L,actual,Retail,SOS,30800.0,54.0351
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,24200.0,42.4561
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,non-food,Fuel (diesel),L,actual,Retail,SOS,23400.0,41.0526
2018-11-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,25300.0,44.386
2018-11-15,Bay,Diinsoor,Dinsoor,2.41,42.98,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2550.0,4.4737
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,11200.0,19.6491
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Pasta,KG,actual,Retail,SOS,20000.0,35.0877
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,14300.0,25.0877
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,11300.0,19.8246
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,14600.0,25.614
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,184600.0,323.8596
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,milk and dairy,Milk (camel),L,actual,Retail,SOS,41500.0,72.807
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,25600.0,44.9123
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,non-food,Fuel (diesel),L,actual,Retail,SOS,20300.0,35.614
2018-11-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,37600.0,65.9649
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8900.0,15.614
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Pasta,KG,actual,Retail,SOS,18400.0,32.2807
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,15600.0,27.3684
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,9000.0,15.7895
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,10000.0,17.5439
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,15000.0,26.3158
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,137000.0,240.3509
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,milk and dairy,Milk (camel),L,actual,Retail,SOS,41000.0,71.9298
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,24000.0,42.1053
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,non-food,Fuel (diesel),L,actual,Retail,SOS,24000.0,42.1053
2018-11-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,31500.0,55.2632
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Maize (white),KG,actual,Retail,SOS,6600.0,11.5789
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Pasta,KG,actual,Retail,SOS,22000.0,38.5965
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,11660.0,20.4561
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,6000.0,10.5263
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,4200.0,7.3684
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,10560.0,18.5263
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,146700.0,257.3684
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,milk and dairy,Milk (camel),L,actual,Retail,SOS,46000.0,80.7018
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,22000.0,38.5965
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,non-food,Fuel (diesel),L,actual,Retail,SOS,22000.0,38.5965
2018-11-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,31000.0,54.386
2018-11-15,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Maize (white),KG,actual,Retail,SOS,6600.0,11.5789
2018-11-15,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,18000.0,31.5789
2018-11-15,Juba Hoose,Kismaayo,Kismayo,-0.360289990901947,42.546260833740234,cereals and tubers,Maize (white),KG,actual,Retail,SOS,9750.0,17.1053
2018-11-15,Juba Hoose,Kismaayo,Kismayo,-0.360289990901947,42.546260833740234,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,13750.0,24.1228
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Maize (white),KG,actual,Retail,SOS,17000.0,29.8246
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Pasta,KG,actual,Retail,SOS,29800.0,52.2807
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,22300.0,39.1228
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,11000.0,19.2982
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,15800.0,27.7193
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,20100.0,35.2632
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Livestock (Goat),Unit,actual,Retail,SOS,2000000.0,3508.7719
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,188900.0,331.4035
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,milk and dairy,Milk (camel),L,actual,Retail,SOS,56700.0,99.4737
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,34300.0,60.1754
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Fuel (diesel),L,actual,Retail,SOS,22300.0,39.1228
2018-11-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,31600.0,55.4386
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Maize (white),KG,actual,Retail,SOS,20000.0,35.0877
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Pasta,KG,actual,Retail,SOS,29000.0,50.8772
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,23000.0,40.3509
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,19200.0,33.6842
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,20000.0,35.0877
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,23000.0,40.3509
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,300000.0,526.3158
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,32000.0,56.1404
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,non-food,Fuel (diesel),L,actual,Retail,SOS,25000.0,43.8596
2018-11-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,59000.0,103.5088
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Maize (white),KG,actual,Retail,SOS,24000.0,42.1053
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Pasta,KG,actual,Retail,SOS,33600.0,58.9474
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,24250.0,42.5439
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,24000.0,42.1053
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,24800.0,43.5088
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,24250.0,42.5439
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,343000.0,601.7544
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,milk and dairy,Milk (camel),L,actual,Retail,SOS,40000.0,70.1754
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,34400.0,60.3509
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Fuel (diesel),L,actual,Retail,SOS,28600.0,50.1754
2018-11-15,Nugaal,Garoowe,Garowe,8.4,48.48,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,36000.0,63.1579
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8750.0,15.3509
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Pasta,KG,actual,Retail,SOS,8200.0,14.386
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,7400.0,12.9825
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,6125.0,10.7456
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,8000.0,14.0351
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,6100.0,10.7018
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,112500.0,197.3684
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,milk and dairy,Milk (camel),L,actual,Retail,SOS,16000.0,28.0702
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,10000.0,17.5439
2018-11-15,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,non-food,Fuel (diesel),L,actual,Retail,SOS,7800.0,13.6842
2018-11-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,cereals and tubers,Maize (white),KG,actual,Retail,SOS,5200.0,9.1228
