country,year,month,inflation
Ethiopia,2020,1,138.1
Ethiopia,2020,1,99.4
Ethiopia,2020,1,162.8
Ethiopia,2020,1,158.7
Ethiopia,2020,1,127.4
Ethiopia,2020,1,162.6
Ethiopia,2020,1,153.7
Ethiopia,2020,1,124.7
Ethiopia,2020,1,143.8
Ethiopia,2020,1,155.1
Ethiopia,2020,1,143.7
Ethiopia,2020,1,155.1
Ethiopia,2020,1,144.7
Kenya,2020,1,102.7
Kenya,2020,1,102.9
Kenya,2020,1,101.1
Kenya,2020,1,107.6
Kenya,2020,1,100.7
Kenya,2020,1,102.9
Kenya,2020,1,102.5
Kenya,2020,1,114.2
Kenya,2020,1,101.1
Kenya,2020,1,104.8
Kenya,2020,1,102.2
Kenya,2020,1,100.8
Kenya,2020,1,106.5
Madagascar,2020,1,118.0
Madagascar,2020,1,129.3
Madagascar,2020,1,119.5
Madagascar,2020,1,127.9
Madagascar,2020,1,100.8
Madagascar,2020,1,131.6
Madagascar,2020,1,125.8
Madagascar,2020,1,124.4
Madagascar,2020,1,121.2
Madagascar,2020,1,121.0
Madagascar,2020,1,117.4
Madagascar,2020,1,112.3
Madagascar,2020,1,127.2
Mozambique,2020,1,97.8
Mozambique,2020,1,89.1
Mozambique,2020,1,82.3
Mozambique,2020,1,96.9
Mozambique,2020,1,86.4
Mozambique,2020,1,86.3
Mozambique,2020,1,69.9
Mozambique,2020,1,91.4
Mozambique,2020,1,85.1
Mozambique,2020,1,86.2
Mozambique,2020,1,77.9
Mozambique,2020,1,94.2
Mozambique,2020,1,78.7
Zimbabwe,2020,1,33.7
Zambia,2020,1,249.2
Zambia,2020,1,239.3
Zambia,2020,1,132.8
Zambia,2020,1,208.6
Zambia,2020,1,228.4
Zambia,2020,1,212.4
Zambia,2020,1,246.7
Zambia,2020,1,232.5
Zambia,2020,1,298.1
Zambia,2020,1,267.8
Zambia,2020,1,216.4
Zambia,2020,1,195.7
Zambia,2020,1,214.6
Malawi,2020,1,84.2
Malawi,2020,1,86.1
Malawi,2020,1,86.0
Malawi,2020,1,87.1
Malawi,2020,1,85.8
Malawi,2020,1,92.5
Malawi,2020,1,96.9
Malawi,2020,1,94.8
Malawi,2020,1,87.8
Malawi,2020,1,89.0
Malawi,2020,1,84.0
Malawi,2020,1,92.8
Malawi,2020,1,96.5
Ethiopia,2020,2,132.8
Ethiopia,2020,2,101.1
Ethiopia,2020,2,155.7
Ethiopia,2020,2,164.5
Ethiopia,2020,2,132.4
Ethiopia,2020,2,169.6
Ethiopia,2020,2,152.7
Ethiopia,2020,2,130.1
Ethiopia,2020,2,145.3
Ethiopia,2020,2,157.1
Ethiopia,2020,2,147.2
Ethiopia,2020,2,159.5
Ethiopia,2020,2,143.3
Kenya,2020,2,102.8
Kenya,2020,2,103.2
Kenya,2020,2,101.2
Kenya,2020,2,107.9
Kenya,2020,2,100.6
Kenya,2020,2,103.1
Kenya,2020,2,102.7
Kenya,2020,2,115.7
Kenya,2020,2,101.2
Kenya,2020,2,105.5
Kenya,2020,2,102.2
Kenya,2020,2,100.8
Kenya,2020,2,107.2
Madagascar,2020,2,118.7
Madagascar,2020,2,129.7
Madagascar,2020,2,119.5
Madagascar,2020,2,131.7
Madagascar,2020,2,100.8
Madagascar,2020,2,132.3
Madagascar,2020,2,126.3
Madagascar,2020,2,125.0
Madagascar,2020,2,121.8
Madagascar,2020,2,121.2
Madagascar,2020,2,117.6
Madagascar,2020,2,112.8
Madagascar,2020,2,127.7
Mozambique,2020,2,97.8
Mozambique,2020,2,89.1
Mozambique,2020,2,82.5
Mozambique,2020,2,96.9
Mozambique,2020,2,86.4
Mozambique,2020,2,86.4
Mozambique,2020,2,70.2
Mozambique,2020,2,91.4
Mozambique,2020,2,85.3
Mozambique,2020,2,86.5
Mozambique,2020,2,78.0
Mozambique,2020,2,94.6
Mozambique,2020,2,78.9
Zimbabwe,2020,2,41.0
Zimbabwe,2020,2,34.5
Zambia,2020,2,252.4
Zambia,2020,2,242.1
Zambia,2020,2,132.8
Zambia,2020,2,209.9
Zambia,2020,2,228.4
Zambia,2020,2,214.0
Zambia,2020,2,251.5
Zambia,2020,2,233.6
Zambia,2020,2,322.5
Zambia,2020,2,279.2
Zambia,2020,2,217.0
Zambia,2020,2,196.5
Zambia,2020,2,213.2
Malawi,2020,2,85.8
Malawi,2020,2,86.8
Malawi,2020,2,86.6
Malawi,2020,2,87.9
Malawi,2020,2,86.9
Malawi,2020,2,92.8
Malawi,2020,2,96.9
Malawi,2020,2,95.4
Malawi,2020,2,88.5
Malawi,2020,2,89.8
Malawi,2020,2,84.2
Malawi,2020,2,93.0
Malawi,2020,2,96.5
Ethiopia,2020,3,132.0
Ethiopia,2020,3,102.5
Ethiopia,2020,3,160.7
Ethiopia,2020,3,170.4
Ethiopia,2020,3,152.5
Ethiopia,2020,3,169.5
Ethiopia,2020,3,154.3
Ethiopia,2020,3,136.0
Ethiopia,2020,3,147.5
Ethiopia,2020,3,157.8
Ethiopia,2020,3,148.8
Ethiopia,2020,3,164.2
Ethiopia,2020,3,141.5
Kenya,2020,3,103.0
Kenya,2020,3,103.0
Kenya,2020,3,101.2
Kenya,2020,3,108.0
Kenya,2020,3,100.7
Kenya,2020,3,103.3
Kenya,2020,3,102.8
Kenya,2020,3,116.4
Kenya,2020,3,101.4
Kenya,2020,3,106.1
Kenya,2020,3,102.4
Kenya,2020,3,100.9
Kenya,2020,3,107.5
Madagascar,2020,3,119.1
Madagascar,2020,3,130.5
Madagascar,2020,3,119.5
Madagascar,2020,3,132.3
Madagascar,2020,3,100.8
Madagascar,2020,3,133.4
Madagascar,2020,3,126.6
Madagascar,2020,3,125.5
Madagascar,2020,3,122.9
Madagascar,2020,3,121.9
Madagascar,2020,3,118.0
Madagascar,2020,3,113.0
Madagascar,2020,3,128.5
Mozambique,2020,3,97.8
Mozambique,2020,3,89.0
Mozambique,2020,3,82.6
Mozambique,2020,3,96.9
Mozambique,2020,3,86.7
Mozambique,2020,3,86.3
Mozambique,2020,3,70.2
Mozambique,2020,3,91.1
Mozambique,2020,3,85.5
Mozambique,2020,3,86.6
Mozambique,2020,3,78.0
Mozambique,2020,3,95.3
Mozambique,2020,3,78.9
Zimbabwe,2020,3,41.3
Zimbabwe,2020,3,54.2
Zimbabwe,2020,3,46.0
Zambia,2020,3,255.5
Zambia,2020,3,243.2
Zambia,2020,3,132.8
Zambia,2020,3,211.4
Zambia,2020,3,228.4
Zambia,2020,3,216.1
Zambia,2020,3,254.6
Zambia,2020,3,235.4
Zambia,2020,3,332.2
Zambia,2020,3,283.2
Zambia,2020,3,219.1
Zambia,2020,3,198.8
Zambia,2020,3,216.1
Malawi,2020,3,84.5
Malawi,2020,3,86.8
Malawi,2020,3,86.7
Malawi,2020,3,88.2
Malawi,2020,3,86.2
Malawi,2020,3,93.1
Malawi,2020,3,96.9
Malawi,2020,3,95.5
Malawi,2020,3,88.7
Malawi,2020,3,90.1
Malawi,2020,3,84.1
Malawi,2020,3,93.2
Malawi,2020,3,96.5
Ethiopia,2020,4,134.7
Ethiopia,2020,4,103.9
Ethiopia,2020,4,161.9
Ethiopia,2020,4,175.2
Ethiopia,2020,4,158.8
Ethiopia,2020,4,168.7
Ethiopia,2020,4,155.5
Ethiopia,2020,4,139.0
Ethiopia,2020,4,148.3
Ethiopia,2020,4,157.9
Ethiopia,2020,4,166.3
Ethiopia,2020,4,167.6
Ethiopia,2020,4,140.9
Kenya,2020,4,103.3
Kenya,2020,4,103.6
Kenya,2020,4,101.4
Kenya,2020,4,108.5
Kenya,2020,4,100.9
Kenya,2020,4,103.8
Kenya,2020,4,103.0
Kenya,2020,4,118.5
Kenya,2020,4,101.8
Kenya,2020,4,107.4
Kenya,2020,4,102.6
Kenya,2020,4,101.1
Kenya,2020,4,108.5
Madagascar,2020,4,119.4
Madagascar,2020,4,131.0
Madagascar,2020,4,119.5
Madagascar,2020,4,133.0
Madagascar,2020,4,100.8
Madagascar,2020,4,134.6
Madagascar,2020,4,126.6
Madagascar,2020,4,126.0
Madagascar,2020,4,123.2
Madagascar,2020,4,121.9
Madagascar,2020,4,118.4
Madagascar,2020,4,113.3
Madagascar,2020,4,129.1
Mozambique,2020,4,97.8
Mozambique,2020,4,89.5
Mozambique,2020,4,82.8
Mozambique,2020,4,96.9
Mozambique,2020,4,86.9
Mozambique,2020,4,86.3
Mozambique,2020,4,69.8
Mozambique,2020,4,91.2
Mozambique,2020,4,85.5
Mozambique,2020,4,87.3
Mozambique,2020,4,78.7
Mozambique,2020,4,95.4
Mozambique,2020,4,78.9
Zimbabwe,2020,4,30.9
Zimbabwe,2020,4,41.7
Zimbabwe,2020,4,32.0
Zimbabwe,2020,4,55.9
Zimbabwe,2020,4,50.3
Zimbabwe,2020,4,31.4
Zambia,2020,4,262.2
Zambia,2020,4,245.0
Zambia,2020,4,132.8
Zambia,2020,4,214.6
Zambia,2020,4,228.4
Zambia,2020,4,218.1
Zambia,2020,4,260.2
Zambia,2020,4,237.9
Zambia,2020,4,357.6
Zambia,2020,4,283.7
Zambia,2020,4,220.6
Zambia,2020,4,201.0
Zambia,2020,4,217.3
Malawi,2020,4,77.3
Malawi,2020,4,86.8
Malawi,2020,4,87.1
Malawi,2020,4,88.5
Malawi,2020,4,82.6
Malawi,2020,4,93.6
Malawi,2020,4,96.9
Malawi,2020,4,96.4
Malawi,2020,4,88.8
Malawi,2020,4,90.2
Malawi,2020,4,83.5
Malawi,2020,4,93.5
Malawi,2020,4,96.8
Ethiopia,2020,5,135.1
Ethiopia,2020,5,112.1
Ethiopia,2020,5,164.9
Ethiopia,2020,5,177.6
Ethiopia,2020,5,165.1
Ethiopia,2020,5,168.3
Ethiopia,2020,5,156.0
Ethiopia,2020,5,152.4
Ethiopia,2020,5,149.4
Ethiopia,2020,5,157.9
Ethiopia,2020,5,197.3
Ethiopia,2020,5,170.5
Ethiopia,2020,5,142.7
Kenya,2020,5,103.8
Kenya,2020,5,103.6
Kenya,2020,5,101.5
Kenya,2020,5,108.8
Kenya,2020,5,101.0
Kenya,2020,5,103.9
Kenya,2020,5,103.1
Kenya,2020,5,118.6
Kenya,2020,5,101.8
Kenya,2020,5,107.6
Kenya,2020,5,102.6
Kenya,2020,5,101.1
Kenya,2020,5,108.6
Madagascar,2020,5,119.8
Madagascar,2020,5,131.1
Madagascar,2020,5,119.5
Madagascar,2020,5,133.6
Madagascar,2020,5,100.8
Madagascar,2020,5,134.7
Madagascar,2020,5,126.8
Madagascar,2020,5,127.3
Madagascar,2020,5,124.5
Madagascar,2020,5,122.1
Madagascar,2020,5,118.5
Madagascar,2020,5,113.5
Madagascar,2020,5,129.2
Mozambique,2020,5,97.7
Mozambique,2020,5,89.5
Mozambique,2020,5,82.8
Mozambique,2020,5,87.5
Mozambique,2020,5,85.8
Mozambique,2020,5,86.3
Mozambique,2020,5,69.2
Mozambique,2020,5,90.7
Mozambique,2020,5,85.7
Mozambique,2020,5,87.8
Mozambique,2020,5,78.5
Mozambique,2020,5,95.9
Mozambique,2020,5,78.5
Zimbabwe,2020,5,32.2
Zimbabwe,2020,5,41.8
Zimbabwe,2020,5,32.9
Zimbabwe,2020,5,31.5
Zimbabwe,2020,5,36.7
Zimbabwe,2020,5,33.3
Zimbabwe,2020,5,57.8
Zimbabwe,2020,5,55.3
Zimbabwe,2020,5,36.2
Zambia,2020,5,266.0
Zambia,2020,5,248.0
Zambia,2020,5,133.6
Zambia,2020,5,220.0
Zambia,2020,5,228.4
Zambia,2020,5,225.4
Zambia,2020,5,264.4
Zambia,2020,5,246.0
Zambia,2020,5,362.0
Zambia,2020,5,286.6
Zambia,2020,5,228.4
Zambia,2020,5,203.0
Zambia,2020,5,220.7
Malawi,2020,5,74.9
Malawi,2020,5,86.8
Malawi,2020,5,87.3
Malawi,2020,5,88.9
Malawi,2020,5,81.4
Malawi,2020,5,93.8
Malawi,2020,5,96.9
Malawi,2020,5,96.6
Malawi,2020,5,89.1
Malawi,2020,5,90.5
Malawi,2020,5,83.4
Malawi,2020,5,93.6
Malawi,2020,5,96.9
Ethiopia,2020,6,137.1
Ethiopia,2020,6,108.4
Ethiopia,2020,6,174.5
Ethiopia,2020,6,184.8
Ethiopia,2020,6,165.2
Ethiopia,2020,6,168.6
Ethiopia,2020,6,157.8
Ethiopia,2020,6,138.9
Ethiopia,2020,6,150.8
Ethiopia,2020,6,162.1
Ethiopia,2020,6,214.1
Ethiopia,2020,6,175.4
Ethiopia,2020,6,137.4
Kenya,2020,6,103.9
Kenya,2020,6,102.8
Kenya,2020,6,101.5
Kenya,2020,6,108.5
Kenya,2020,6,100.6
Kenya,2020,6,104.0
Kenya,2020,6,102.6
Kenya,2020,6,117.1
Kenya,2020,6,101.7
Kenya,2020,6,110.0
Kenya,2020,6,102.6
Kenya,2020,6,104.0
Kenya,2020,6,108.3
Madagascar,2020,6,120.4
Madagascar,2020,6,131.4
Madagascar,2020,6,119.5
Madagascar,2020,6,134.2
Madagascar,2020,6,100.8
Madagascar,2020,6,134.8
Madagascar,2020,6,127.6
Madagascar,2020,6,128.8
Madagascar,2020,6,124.8
Madagascar,2020,6,122.6
Madagascar,2020,6,119.0
Madagascar,2020,6,113.8
Madagascar,2020,6,129.6
Mozambique,2020,6,97.8
Mozambique,2020,6,89.6
Mozambique,2020,6,82.7
Mozambique,2020,6,87.5
Mozambique,2020,6,85.7
Mozambique,2020,6,86.6
Mozambique,2020,6,68.2
Mozambique,2020,6,90.8
Mozambique,2020,6,85.8
Mozambique,2020,6,87.5
Mozambique,2020,6,77.9
Mozambique,2020,6,96.0
Mozambique,2020,6,78.0
Zimbabwe,2020,6,39.7
Zimbabwe,2020,6,42.1
Zimbabwe,2020,6,49.0
Zimbabwe,2020,6,42.6
Zimbabwe,2020,6,50.6
Zimbabwe,2020,6,46.1
Zimbabwe,2020,6,62.1
Zimbabwe,2020,6,42.4
Zimbabwe,2020,6,37.0
Zimbabwe,2020,6,77.2
Zimbabwe,2020,6,32.2
Zimbabwe,2020,6,35.7
Zimbabwe,2020,6,47.6
Zambia,2020,6,264.5
Zambia,2020,6,250.5
Zambia,2020,6,133.6
Zambia,2020,6,222.6
Zambia,2020,6,228.5
Zambia,2020,6,228.5
Zambia,2020,6,264.9
Zambia,2020,6,249.0
Zambia,2020,6,372.0
Zambia,2020,6,288.0
Zambia,2020,6,230.1
Zambia,2020,6,205.1
Zambia,2020,6,223.7
Malawi,2020,6,74.3
Malawi,2020,6,86.8
Malawi,2020,6,87.6
Malawi,2020,6,89.0
Malawi,2020,6,81.1
Malawi,2020,6,94.9
Malawi,2020,6,96.9
Malawi,2020,6,96.7
Malawi,2020,6,89.3
Malawi,2020,6,91.1
Malawi,2020,6,83.5
Malawi,2020,6,93.8
Malawi,2020,6,97.0
Ethiopia,2020,7,127.1
Ethiopia,2020,7,105.6
Ethiopia,2020,7,171.0
Ethiopia,2020,7,190.7
Ethiopia,2020,7,159.3
Ethiopia,2020,7,170.6
Ethiopia,2020,7,157.9
Ethiopia,2020,7,151.1
Ethiopia,2020,7,152.6
Ethiopia,2020,7,163.2
Ethiopia,2020,7,227.8
Ethiopia,2020,7,179.0
Ethiopia,2020,7,140.2
Kenya,2020,7,103.3
Kenya,2020,7,102.5
Kenya,2020,7,102.2
Kenya,2020,7,109.4
Kenya,2020,7,100.7
Kenya,2020,7,104.6
Kenya,2020,7,102.6
Kenya,2020,7,116.0
Kenya,2020,7,102.3
Kenya,2020,7,113.9
Kenya,2020,7,102.7
Kenya,2020,7,103.4
Kenya,2020,7,108.4
Madagascar,2020,7,120.6
Madagascar,2020,7,131.6
Madagascar,2020,7,119.5
Madagascar,2020,7,135.3
Madagascar,2020,7,100.8
Madagascar,2020,7,134.9
Madagascar,2020,7,128.0
Madagascar,2020,7,129.6
Madagascar,2020,7,125.0
Madagascar,2020,7,122.7
Madagascar,2020,7,119.1
Madagascar,2020,7,115.5
Madagascar,2020,7,129.8
Mozambique,2020,7,97.9
Mozambique,2020,7,89.7
Mozambique,2020,7,82.8
Mozambique,2020,7,87.5
Mozambique,2020,7,86.1
Mozambique,2020,7,86.6
Mozambique,2020,7,67.9
Mozambique,2020,7,91.3
Mozambique,2020,7,87.7
Mozambique,2020,7,87.4
Mozambique,2020,7,77.8
Mozambique,2020,7,94.9
Mozambique,2020,7,77.9
Zimbabwe,2020,7,86.9
Zimbabwe,2020,7,42.6
Zimbabwe,2020,7,66.6
Zimbabwe,2020,7,56.7
Zimbabwe,2020,7,69.8
Zimbabwe,2020,7,61.0
Zimbabwe,2020,7,69.6
Zimbabwe,2020,7,54.0
Zimbabwe,2020,7,49.9
Zimbabwe,2020,7,90.4
Zimbabwe,2020,7,44.4
Zimbabwe,2020,7,53.8
Zimbabwe,2020,7,64.5
Zambia,2020,7,265.1
Zambia,2020,7,253.6
Zambia,2020,7,133.6
Zambia,2020,7,225.0
Zambia,2020,7,228.5
Zambia,2020,7,230.4
Zambia,2020,7,265.8
Zambia,2020,7,250.5
Zambia,2020,7,369.9
Zambia,2020,7,289.5
Zambia,2020,7,231.1
Zambia,2020,7,207.5
Zambia,2020,7,224.8
Malawi,2020,7,74.6
Malawi,2020,7,86.9
Malawi,2020,7,87.7
Malawi,2020,7,89.5
Malawi,2020,7,81.5
Malawi,2020,7,95.2
Malawi,2020,7,96.9
Malawi,2020,7,96.8
Malawi,2020,7,89.7
Malawi,2020,7,91.5
Malawi,2020,7,85.0
Malawi,2020,7,94.0
Malawi,2020,7,97.1
Ethiopia,2020,8,123.8
Ethiopia,2020,8,106.4
Ethiopia,2020,8,170.5
Ethiopia,2020,8,192.2
Ethiopia,2020,8,156.3
Ethiopia,2020,8,171.2
Ethiopia,2020,8,159.1
Ethiopia,2020,8,141.6
Ethiopia,2020,8,154.2
Ethiopia,2020,8,163.2
Ethiopia,2020,8,232.1
Ethiopia,2020,8,179.8
Ethiopia,2020,8,139.6
Kenya,2020,8,103.4
Kenya,2020,8,103.7
Kenya,2020,8,102.1
Kenya,2020,8,110.1
Kenya,2020,8,102.0
Kenya,2020,8,105.5
Kenya,2020,8,102.6
Kenya,2020,8,114.9
Kenya,2020,8,102.9
Kenya,2020,8,115.8
Kenya,2020,8,102.8
Kenya,2020,8,103.5
Kenya,2020,8,108.6
Madagascar,2020,8,120.8
Madagascar,2020,8,132.1
Madagascar,2020,8,119.5
Madagascar,2020,8,135.7
Madagascar,2020,8,100.8
Madagascar,2020,8,135.0
Madagascar,2020,8,128.0
Madagascar,2020,8,130.2
Madagascar,2020,8,125.4
Madagascar,2020,8,122.8
Madagascar,2020,8,120.3
Madagascar,2020,8,115.8
Madagascar,2020,8,130.2
Mozambique,2020,8,98.0
Mozambique,2020,8,90.1
Mozambique,2020,8,83.0
Mozambique,2020,8,87.5
Mozambique,2020,8,86.2
Mozambique,2020,8,86.6
Mozambique,2020,8,68.6
Mozambique,2020,8,91.3
Mozambique,2020,8,88.3
Mozambique,2020,8,87.5
Mozambique,2020,8,77.8
Mozambique,2020,8,94.6
Mozambique,2020,8,78.2
Zimbabwe,2020,8,103.9
Zimbabwe,2020,8,76.6
Zimbabwe,2020,8,71.6
Zimbabwe,2020,8,62.2
Zimbabwe,2020,8,74.2
Zimbabwe,2020,8,65.8
Zimbabwe,2020,8,71.6
Zimbabwe,2020,8,57.8
Zimbabwe,2020,8,55.4
Zimbabwe,2020,8,97.4
Zimbabwe,2020,8,48.2
Zimbabwe,2020,8,59.7
Zimbabwe,2020,8,70.0
Zambia,2020,8,266.8
Zambia,2020,8,254.5
Zambia,2020,8,133.6
Zambia,2020,8,225.4
Zambia,2020,8,228.5
Zambia,2020,8,232.3
Zambia,2020,8,267.1
Zambia,2020,8,251.2
Zambia,2020,8,370.6
Zambia,2020,8,290.0
Zambia,2020,8,231.9
Zambia,2020,8,209.7
Zambia,2020,8,225.5
Malawi,2020,8,76.1
Malawi,2020,8,87.3
Malawi,2020,8,88.1
Malawi,2020,8,89.9
Malawi,2020,8,82.5
Malawi,2020,8,95.6
Malawi,2020,8,96.9
Malawi,2020,8,96.8
Malawi,2020,8,89.9
Malawi,2020,8,91.8
Malawi,2020,8,85.6
Malawi,2020,8,94.5
Malawi,2020,8,97.2
Ethiopia,2020,9,140.0
Ethiopia,2020,9,106.3
Ethiopia,2020,9,169.3
Ethiopia,2020,9,193.4
Ethiopia,2020,9,159.9
Ethiopia,2020,9,174.7
Ethiopia,2020,9,159.2
Ethiopia,2020,9,149.5
Ethiopia,2020,9,159.2
Ethiopia,2020,9,169.3
Ethiopia,2020,9,194.9
Ethiopia,2020,9,180.8
Ethiopia,2020,9,140.8
Kenya,2020,9,103.3
Kenya,2020,9,103.7
Kenya,2020,9,102.0
Kenya,2020,9,109.9
Kenya,2020,9,101.4
Kenya,2020,9,105.0
Kenya,2020,9,103.2
Kenya,2020,9,115.1
Kenya,2020,9,102.2
Kenya,2020,9,116.0
Kenya,2020,9,102.8
Kenya,2020,9,103.5
Kenya,2020,9,108.6
Madagascar,2020,9,121.5
Madagascar,2020,9,132.9
Madagascar,2020,9,119.6
Madagascar,2020,9,137.8
Madagascar,2020,9,100.8
Madagascar,2020,9,135.1
Madagascar,2020,9,128.2
Madagascar,2020,9,131.8
Madagascar,2020,9,125.8
Madagascar,2020,9,123.4
Madagascar,2020,9,120.6
Madagascar,2020,9,115.9
Madagascar,2020,9,130.8
Mozambique,2020,9,98.0
Mozambique,2020,9,90.4
Mozambique,2020,9,83.4
Mozambique,2020,9,87.5
Mozambique,2020,9,86.2
Mozambique,2020,9,86.6
Mozambique,2020,9,69.2
Mozambique,2020,9,91.5
Mozambique,2020,9,88.4
Mozambique,2020,9,87.9
Mozambique,2020,9,78.0
Mozambique,2020,9,93.5
Mozambique,2020,9,78.6
Zimbabwe,2020,9,124.5
Zimbabwe,2020,9,94.6
Zimbabwe,2020,9,72.8
Zimbabwe,2020,9,63.8
Zimbabwe,2020,9,75.8
Zimbabwe,2020,9,66.8
Zimbabwe,2020,9,73.7
Zimbabwe,2020,9,59.3
Zimbabwe,2020,9,59.5
Zimbabwe,2020,9,103.0
Zimbabwe,2020,9,48.3
Zimbabwe,2020,9,60.7
Zimbabwe,2020,9,72.6
Zambia,2020,9,268.6
Zambia,2020,9,255.8
Zambia,2020,9,134.0
Zambia,2020,9,225.6
Zambia,2020,9,228.5
Zambia,2020,9,234.3
Zambia,2020,9,270.8
Zambia,2020,9,254.2
Zambia,2020,9,388.8
Zambia,2020,9,302.0
Zambia,2020,9,232.4
Zambia,2020,9,208.5
Zambia,2020,9,224.7
Malawi,2020,9,77.7
Malawi,2020,9,87.7
Malawi,2020,9,88.3
Malawi,2020,9,91.1
Malawi,2020,9,83.6
Malawi,2020,9,96.3
Malawi,2020,9,96.9
Malawi,2020,9,96.9
Malawi,2020,9,90.1
Malawi,2020,9,92.0
Malawi,2020,9,87.2
Malawi,2020,9,94.5
Malawi,2020,9,97.3
Ethiopia,2020,10,146.3
Ethiopia,2020,10,105.6
Ethiopia,2020,10,175.9
Ethiopia,2020,10,195.1
Ethiopia,2020,10,163.4
Ethiopia,2020,10,171.6
Ethiopia,2020,10,159.3
Ethiopia,2020,10,149.2
Ethiopia,2020,10,159.4
Ethiopia,2020,10,174.3
Ethiopia,2020,10,170.8
Ethiopia,2020,10,181.5
Ethiopia,2020,10,147.3
Kenya,2020,10,104.1
Kenya,2020,10,104.6
Kenya,2020,10,102.5
Kenya,2020,10,110.1
Kenya,2020,10,101.6
Kenya,2020,10,106.6
Kenya,2020,10,103.6
Kenya,2020,10,116.5
Kenya,2020,10,104.4
Kenya,2020,10,117.0
Kenya,2020,10,103.5
Kenya,2020,10,104.2
Kenya,2020,10,109.6
Madagascar,2020,10,121.5
Madagascar,2020,10,133.3
Madagascar,2020,10,121.9
Madagascar,2020,10,138.3
Madagascar,2020,10,100.8
Madagascar,2020,10,135.1
Madagascar,2020,10,128.3
Madagascar,2020,10,132.5
Madagascar,2020,10,125.9
Madagascar,2020,10,123.4
Madagascar,2020,10,121.5
Madagascar,2020,10,116.1
Madagascar,2020,10,131.2
Mozambique,2020,10,97.9
Mozambique,2020,10,90.8
Mozambique,2020,10,84.1
Mozambique,2020,10,87.6
Mozambique,2020,10,86.6
Mozambique,2020,10,86.7
Mozambique,2020,10,70.1
Mozambique,2020,10,91.4
Mozambique,2020,10,88.2
Mozambique,2020,10,88.2
Mozambique,2020,10,78.2
Mozambique,2020,10,93.9
Mozambique,2020,10,79.2
Zimbabwe,2020,10,129.2
Zimbabwe,2020,10,99.2
Zimbabwe,2020,10,74.6
Zimbabwe,2020,10,67.4
Zimbabwe,2020,10,78.1
Zimbabwe,2020,10,67.4
Zimbabwe,2020,10,85.1
Zimbabwe,2020,10,59.9
Zimbabwe,2020,10,62.1
Zimbabwe,2020,10,104.7
Zimbabwe,2020,10,50.3
Zimbabwe,2020,10,62.5
Zimbabwe,2020,10,75.8
Zambia,2020,10,272.8
Zambia,2020,10,258.0
Zambia,2020,10,134.5
Zambia,2020,10,228.9
Zambia,2020,10,228.9
Zambia,2020,10,236.6
Zambia,2020,10,274.2
Zambia,2020,10,257.8
Zambia,2020,10,393.3
Zambia,2020,10,303.1
Zambia,2020,10,234.8
Zambia,2020,10,212.3
Zambia,2020,10,227.5
Malawi,2020,10,81.4
Malawi,2020,10,88.3
Malawi,2020,10,88.9
Malawi,2020,10,91.3
Malawi,2020,10,85.7
Malawi,2020,10,97.0
Malawi,2020,10,96.9
Malawi,2020,10,96.9
Malawi,2020,10,90.5
Malawi,2020,10,92.4
Malawi,2020,10,87.6
Malawi,2020,10,94.7
Malawi,2020,10,97.3
Ethiopia,2020,11,145.5
Ethiopia,2020,11,103.8
Ethiopia,2020,11,178.0
Ethiopia,2020,11,194.3
Ethiopia,2020,11,167.8
Ethiopia,2020,11,176.0
Ethiopia,2020,11,159.2
Ethiopia,2020,11,150.9
Ethiopia,2020,11,161.3
Ethiopia,2020,11,174.3
Ethiopia,2020,11,170.5
Ethiopia,2020,11,182.2
Ethiopia,2020,11,153.2
Kenya,2020,11,105.2
Kenya,2020,11,105.2
Kenya,2020,11,102.8
Kenya,2020,11,110.7
Kenya,2020,11,102.0
Kenya,2020,11,107.7
Kenya,2020,11,104.1
Kenya,2020,11,118.3
Kenya,2020,11,106.6
Kenya,2020,11,119.0
Kenya,2020,11,104.1
Kenya,2020,11,104.7
Kenya,2020,11,110.8
Madagascar,2020,11,121.8
Madagascar,2020,11,133.7
Madagascar,2020,11,123.1
Madagascar,2020,11,138.9
Madagascar,2020,11,100.8
Madagascar,2020,11,135.3
Madagascar,2020,11,128.6
Madagascar,2020,11,133.3
Madagascar,2020,11,126.4
Madagascar,2020,11,123.5
Madagascar,2020,11,122.1
Madagascar,2020,11,116.8
Madagascar,2020,11,131.6
Mozambique,2020,11,97.9
Mozambique,2020,11,91.0
Mozambique,2020,11,84.2
Mozambique,2020,11,87.6
Mozambique,2020,11,86.8
Mozambique,2020,11,86.8
Mozambique,2020,11,71.5
Mozambique,2020,11,91.5
Mozambique,2020,11,88.3
Mozambique,2020,11,88.6
Mozambique,2020,11,78.0
Mozambique,2020,11,94.4
Mozambique,2020,11,79.8
Zimbabwe,2020,11,129.7
Zimbabwe,2020,11,99.9
Zimbabwe,2020,11,77.4
Zimbabwe,2020,11,69.9
Zimbabwe,2020,11,81.1
Zimbabwe,2020,11,68.8
Zimbabwe,2020,11,88.0
Zimbabwe,2020,11,60.3
Zimbabwe,2020,11,63.4
Zimbabwe,2020,11,106.5
Zimbabwe,2020,11,52.5
Zimbabwe,2020,11,64.8
Zimbabwe,2020,11,78.2
Zambia,2020,11,281.1
Zambia,2020,11,260.6
Zambia,2020,11,135.9
Zambia,2020,11,231.4
Zambia,2020,11,228.9
Zambia,2020,11,237.4
